time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504710.99695110,0.01741608,8019,0.00519361,0.00000000,0,0.00000000,1263446,1264500,1376,0.00000018
1523504711.09779406,0.01502721,8053,0.00565041,0.00000000,0,0.00000000,1264500,1265458,1360,0.00000013
1523504711.19864988,0.02130648,8049,0.00590947,0.00000000,0,0.00000000,1265458,1266426,1289,0.00000013
1523504711.29951000,0.01420198,8035,0.00413765,0.00000000,0,0.00000000,1266426,1267365,1348,0.00000036
1523504711.40038204,0.01384108,8000,0.00393824,0.00000000,0,0.00000000,1267365,1268379,1310,0.00000023
1523504711.50122094,0.01456470,7978,0.00342881,0.00000000,0,0.00000000,1268379,1269233,1196,0.00000019
1523504711.60208511,0.01430531,7985,0.00477998,0.00000000,0,0.00000000,1269233,1269802,1151,0.00000018
1523504711.70294309,0.01541326,7948,0.00395928,0.00000000,0,0.00000000,1269802,1270611,1278,0.00000018
1523504711.80381298,0.01364333,7924,0.00354316,0.00000000,0,0.00000000,1270611,1271502,1246,0.00000016
1523504711.90465999,0.01252005,7901,0.00376988,0.00000000,0,0.00000000,1271502,1272346,1194,0.00000021
1523504712.00552011,0.01440692,7863,0.00430139,0.00000000,0,0.00000000,1272335,1273229,1208,0.00000016
1523504712.10637689,0.01770104,7799,0.00510870,0.00000000,0,0.00000000,1273229,1274037,1122,0.00000014
1523504712.20722795,0.01652811,7684,0.00369921,0.00000000,0,0.00000000,1274037,1274875,1167,0.00000017
1523504712.30809808,0.01418986,7608,0.00340664,0.00000000,0,0.00000000,1274875,1275672,1095,0.00000017
1523504712.40895104,0.01207814,7535,0.00387338,0.00000000,0,0.00000000,1275672,1276365,1013,0.00000019
1523504712.50980401,0.01319309,7475,0.00408578,0.00000000,0,0.00000000,1276365,1277031,1004,0.00000017
1523504712.61066008,0.01329127,7442,0.00357543,0.00000000,0,0.00000000,1277031,1277670,1032,0.00000023
1523504712.71152592,0.01620244,7473,0.00461435,0.00000000,0,0.00000000,1277670,1278423,1133,0.00000021
1523504712.81238508,0.01317414,7551,0.00352588,0.00000000,0,0.00000000,1278423,1279419,1255,0.00000022
1523504712.91323304,0.01404986,7612,0.00414860,0.00000000,0,0.00000000,1279419,1280283,1198,0.00000022
1523504713.01409602,0.01375682,7612,0.00415887,0.00000000,0,0.00000000,1280283,1281011,1273,0.00000019
1523504713.11496210,0.01507662,7638,0.00466390,0.00000000,0,0.00000000,1281011,1281940,1247,0.00000015
1523504713.21581888,0.01437828,7633,0.00448709,0.00000000,0,0.00000000,1281871,1282838,1315,0.00000015
1523504713.31667900,0.01357453,7629,0.00400939,0.00000000,0,0.00000000,1282838,1283854,1339,0.00000018
1523504713.41753006,0.01454119,7653,0.00417708,0.00000000,0,0.00000000,1283854,1284859,1308,0.00000054
1523504713.51839209,0.01463601,7694,0.00427118,0.00000000,0,0.00000000,1284774,1285816,1356,0.00000018
1523504713.61925197,0.01530702,7718,0.00488967,0.00000000,0,0.00000000,1285816,1286594,1346,0.00000017
1523504713.72010899,0.01548927,7731,0.00459147,0.00000000,0,0.00000000,1286594,1287619,1342,0.00000017
1523504713.82096195,0.01288475,7779,0.00329177,0.00000000,0,0.00000000,1287619,1288684,1294,0.00000019
1523504713.92182589,0.01418895,7847,0.00453371,0.00000000,0,0.00000000,1288684,1289717,1330,0.00000039
1523504714.02268410,0.01467431,7859,0.00346551,0.00000000,0,0.00000000,1289663,1290732,1338,0.00000016
1523504714.12354302,0.01387651,7880,0.00406388,0.00000000,0,0.00000000,1290732,1291791,1345,0.00000024
1523504714.22440100,0.01361141,7885,0.00381246,0.00000000,0,0.00000000,1291791,1292739,1300,0.00000017
1523504714.32526112,0.01370184,7874,0.00359434,0.00000000,0,0.00000000,1292739,1293675,1294,0.00000031
1523504714.42611790,0.01623844,7926,0.00551738,0.00000000,0,0.00000000,1293675,1294544,1315,0.00000015
1523504714.52697706,0.01696878,7976,0.00397930,0.00000000,0,0.00000000,1294544,1295565,1368,0.00000017
1523504714.62782788,0.01795757,8039,0.00438196,0.00000000,0,0.00000000,1295565,1296492,1269,0.00000024
1523504714.72869301,0.01708208,8117,0.00502087,0.00000000,0,0.00000000,1296492,1297407,1347,0.00000015
1523504714.82955194,0.01760703,8179,0.00625339,0.00000000,0,0.00000000,1297407,1298270,1331,0.00000020
1523504714.93041110,0.01430691,8225,0.00365096,0.00000000,0,0.00000000,1298184,1299127,1327,0.00000020
1523504715.03126192,0.01419586,8335,0.00451934,0.00000000,0,0.00000000,1299127,1299739,1308,0.00000021
1523504715.13211489,0.01502450,8406,0.00452227,0.00000000,0,0.00000000,1299739,1300603,1383,0.00000020
1523504715.23298407,0.01544699,8493,0.00501608,0.00000000,0,0.00000000,1300603,1301562,1341,0.00000019
1523504715.33383489,0.01774001,8571,0.00572603,0.00000000,0,0.00000000,1301557,1302458,1298,0.00000016
1523504715.43469691,0.01906352,8654,0.00428481,0.00000000,0,0.00000000,1302458,1303438,1377,0.00000015
1523504715.53555989,0.01430601,8693,0.00368766,0.00000000,0,0.00000000,1303438,1304233,1285,0.00000015
1523504715.63641191,0.01580927,8745,0.00438327,0.00000000,0,0.00000000,1304233,1304997,1190,0.00000020
1523504715.73727608,0.01387353,8774,0.00369335,0.00000000,0,0.00000000,1304997,1305826,1224,0.00000020
1523504715.83812690,0.01634410,8813,0.00507556,0.00000000,0,0.00000000,1305826,1306552,1210,0.00000029
1523504715.93899393,0.01852336,8888,0.00455670,0.00000000,0,0.00000000,1306552,1307259,1204,0.00000022
1523504716.03985095,0.01395317,8905,0.00355874,0.00000000,0,0.00000000,1307259,1307998,1172,0.00000019
1523504716.14070392,0.01719339,8920,0.00385941,0.00000000,0,0.00000000,1307998,1308639,1129,0.00000018
1523504716.24156690,0.01418161,8946,0.00367224,0.00000000,0,0.00000000,1308639,1309414,1176,0.00000020
1523504716.34242606,0.01267088,6840,0.00372949,0.00000000,0,0.00000000,1309414,1309799,858,0.00000014
1523504716.44328308,0.01209188,6921,0.00294008,0.00000000,0,0.00000000,1309799,1310215,832,0.00000016
1523504716.54413009,0.01372402,6960,0.00377518,0.00000000,0,0.00000000,1310215,1310783,839,0.00000018
1523504716.64499307,0.01069879,6986,0.00277513,0.00000000,0,0.00000000,1310783,1311274,832,0.00000030
1523504716.74585104,0.00997198,7027,0.00217860,0.00000000,0,0.00000000,1311274,1311883,838,0.00000018
1523504716.84672093,0.01305008,7072,0.00309544,0.00000000,0,0.00000000,1311883,1312413,834,0.00000020
1523504716.94757605,0.01046687,7133,0.00273717,0.00000000,0,0.00000000,1312413,1313016,838,0.00000020
1523504717.04842091,0.01467582,7227,0.00249606,0.00000000,0,0.00000000,1313006,1313564,837,0.00000019
1523504717.14928603,0.00982242,7249,0.00238537,0.00000000,0,0.00000000,1313564,1314080,833,0.00000015
1523504717.25014400,0.00991739,7322,0.00235311,0.00000000,0,0.00000000,1314005,1314590,841,0.00000022
1523504717.35100293,0.01052997,7357,0.00269231,0.00000000,0,0.00000000,1314590,1315094,857,0.00000015
1523504717.45186710,0.01069483,7411,0.00273167,0.00000000,0,0.00000000,1315094,1315601,871,0.00000028
1523504717.55272508,0.01257335,7440,0.00303226,0.00000000,0,0.00000000,1315601,1316112,863,0.00000019
1523504717.65358305,0.01329123,7470,0.00369326,0.00000000,0,0.00000000,1316112,1316629,875,0.00000017
1523504717.75444293,0.01191087,7519,0.00280899,0.00000000,0,0.00000000,1316570,1317070,889,0.00000016
1523504717.85529399,0.01307120,7529,0.00389549,0.00000000,0,0.00000000,1317070,1317688,936,0.00000025
1523504717.95615792,0.01215202,7559,0.00300508,0.00000000,0,0.00000000,1317688,1318216,910,0.00000028
1523504718.05701303,0.01296289,7583,0.00468959,0.00000000,0,0.00000000,1318216,1318720,999,0.00000017
1523504718.15787601,0.01267128,7574,0.00251443,0.00000000,0,0.00000000,1318720,1319437,942,0.00000020
1523504718.25872588,0.01658924,7526,0.00491818,0.00000000,0,0.00000000,1319437,1319975,929,0.00000022
1523504718.35959196,0.01577335,7471,0.00324089,0.00000000,0,0.00000000,1319975,1320627,1017,0.00000040
1523504718.46044898,0.01351330,7499,0.00390054,0.00000000,0,0.00000000,1320627,1321348,1207,0.00000039
1523504718.56130910,0.01654702,7520,0.00544429,0.00000000,0,0.00000000,1321348,1322317,1523,0.00000019
1523504718.66216397,0.01513398,7501,0.00447988,0.00000000,0,0.00000000,1322317,1323483,1819,0.00000019
1523504718.76302695,0.01560349,7541,0.00427505,0.00000000,0,0.00000000,1323483,1324470,1405,0.00000019
1523504718.86388397,0.01332505,7581,0.00412271,0.00000000,0,0.00000000,1324470,1325248,1148,0.00000030
1523504718.96474290,0.01426909,7587,0.00481579,0.00000000,0,0.00000000,1325248,1325792,962,0.00000020
1523504719.06560111,0.01532634,7683,0.00540481,0.00000000,0,0.00000000,1325792,1326901,1742,0.00000020
1523504719.16645908,0.01253105,7762,0.00375220,0.00000000,0,0.00000000,1326901,1328054,1441,0.00000019
1523504719.26731706,0.01361030,7762,0.00506096,0.00000000,0,0.00000000,1328054,1329051,1500,0.00000018
1523504719.36817598,0.01431823,7762,0.00605353,0.00000000,0,0.00000000,1329051,1330073,1537,0.00000018
1523504719.46902800,0.01311142,7805,0.00435813,0.00000000,0,0.00000000,1330073,1330948,1448,0.00000017
1523504719.56988502,0.01371845,7805,0.00544521,0.00000000,0,0.00000000,1330948,1331907,1372,0.00000015
1523504719.67074490,0.01255564,7805,0.00418643,0.00000000,0,0.00000000,1331907,1332954,1387,0.00000013
1523504719.77160192,0.01201294,7805,0.00374064,0.00000000,0,0.00000000,1332954,1334026,1322,0.00000007
1523504719.87246108,0.01294097,7857,0.00414568,0.00000000,0,0.00000000,1334026,1335117,1422,0.00000025
1523504719.97332501,0.01338101,7857,0.00472855,0.00000000,0,0.00000000,1335117,1336170,1350,0.00000018
1523504720.07418799,0.01307314,7857,0.00454061,0.00000000,0,0.00000000,1336170,1336942,1341,0.00000005
1523504720.17503905,0.01215487,7892,0.00349097,0.00000000,0,0.00000000,1336942,1337888,1316,0.00000007
1523504720.27589989,0.01231780,7892,0.00396422,0.00000000,0,0.00000000,1337888,1338789,1233,0.00000006
1523504720.37676001,0.01256974,7892,0.00412714,0.00000000,0,0.00000000,1338789,1339649,1229,0.00000013
1523504720.47761798,0.01279412,7892,0.00438515,0.00000000,0,0.00000000,1339649,1340480,1243,0.00000013
1523504720.57847595,0.01317423,7940,0.00426817,0.00000000,0,0.00000000,1340422,1341284,1308,0.00000026
1523504720.67933607,0.01213388,7940,0.00359481,0.00000000,0,0.00000000,1341284,1342147,1190,0.00000012
1523504720.78019094,0.01203643,7940,0.00365642,0.00000000,0,0.00000000,1342140,1342934,1199,0.00000014
1523504720.88105011,0.01281745,7940,0.00453260,0.00000000,0,0.00000000,1342934,1343677,1231,0.00000006
1523504720.98190808,0.01293941,7978,0.00430085,0.00000000,0,0.00000000,1343677,1344680,1352,0.00000006
1523504721.08275104,0.01215938,7978,0.00369308,0.00000000,0,0.00000000,1344659,1345456,1153,0.00000010
1523504721.18362498,0.01312237,7978,0.00496614,0.00000000,0,0.00000000,1345456,1346192,1186,0.00000005
1523504721.28448296,0.01358488,7978,0.00494755,0.00000000,0,0.00000000,1346192,1346950,1195,0.00000005
1523504721.38533592,0.01183558,8041,0.00310638,0.00000000,0,0.00000000,1346941,1347840,1263,0.00000005
1523504721.48619890,0.01193048,8041,0.00366600,0.00000000,0,0.00000000,1347840,1348446,1137,0.00000011
1523504721.58705592,0.01226617,8041,0.00410581,0.00000000,0,0.00000000,1348446,1349204,1142,0.00000017
1523504721.68791795,0.01224798,8041,0.00384298,0.00000000,0,0.00000000,1349204,1349867,1173,0.00000010
1523504721.78877711,0.01335083,8099,0.00452975,0.00000000,0,0.00000000,1349867,1350642,1315,0.00000021
1523504721.88962698,0.01485069,8182,0.00421261,0.00000000,0,0.00000000,1350612,1351573,1424,0.00000012
1523504721.99049306,0.01583821,8254,0.00474776,0.00000000,0,0.00000000,1351573,1352683,1497,0.00000025
1523504722.09135199,0.01533059,8375,0.00441021,0.00000000,0,0.00000000,1352683,1353938,1602,0.00000008
1523504722.19220901,0.01493838,8413,0.00581704,0.00000000,0,0.00000000,1353938,1354859,1652,0.00000012
1523504722.29306602,0.01529293,6445,0.00494692,0.00000000,0,0.00000000,1354859,1355853,1251,0.00000016
1523504722.39392495,0.01218044,6516,0.00430171,0.00000000,0,0.00000000,1355820,1356825,1306,0.00000020
1523504722.49477911,0.01412162,6558,0.00489803,0.00000000,0,0.00000000,1356633,1357682,1339,0.00000034
1523504722.59564090,0.01446795,6600,0.00432606,0.00000000,0,0.00000000,1357682,1358638,1335,0.00000014
1523504722.69650006,0.01107696,6644,0.00361933,0.00000000,0,0.00000000,1358638,1359634,1329,0.00000033
1523504722.79735804,0.01424467,6712,0.00668646,0.00000000,0,0.00000000,1359634,1360741,1383,0.00000017
1523504722.89821911,0.01673905,6750,0.00560719,0.00000000,0,0.00000000,1360070,1361303,1428,0.00000018
1523504722.99907708,0.01358312,6790,0.00466203,0.00000000,0,0.00000000,1361303,1362423,1398,0.00000020
1523504723.09993410,0.01160904,6835,0.00350474,0.00000000,0,0.00000000,1362402,1363474,1336,0.00000029
1523504723.20079303,0.01230351,6891,0.00529718,0.00000000,0,0.00000000,1363474,1364560,1408,0.00000028
1523504723.30165195,0.01274830,6925,0.00502747,0.00000000,0,0.00000000,1364560,1365708,1467,0.00000018
1523504723.40250993,0.01646883,6943,0.00871685,0.00000000,0,0.00000000,1365673,1367033,1441,0.00000031
1523504723.50336099,0.01285685,6996,0.00331424,0.00000000,0,0.00000000,1367033,1368372,1382,0.00000015
